PropertyID,PropertyCode,PropertyType,PropertyCategory,BuilderID,City,State,Country,Area,BuiltUpAreaSqFt,Bedrooms,Bathrooms,ParkingSlots,Facing,BasePrice,PricePerSqFt,TotalPropertyValue,LaunchDate,PossessionDate,ListingDate,AvailabilityStatus,FurnishingStatus,PropertyAgeYears,AgentID,OwnerID,Amenities,PropertyRating,PropertyStatus
722,PRJ-APT-0722,Apartment,Residential,10,Bangalore,Karnataka,India,Bangalore Area,1821,3,2,1,West,21365793,11733,21365793,2020-02-13,2022-08-24,2025-07-11,No,Unfurnished,1,33,465,"Pool,Gym,Lift",4,Under Construction
723,PRJ-APT-0723,Apartment,Residential,4,Bangalore,Karnataka,India,Bangalore Area,1042,5,3,1,East,5103716,4898,5103716,2020-06-17,2023-03-22,2022-11-26,Yes,Semi,0,37,115,"Pool,Gym,Lift",3.5,Leased
724,PRJ-APT-0724,Villa,Residential,17,Delhi,Delhi,India,Delhi Area,1543,5,2,2,West,11503065,7455,11503065,2022-07-09,2024-04-06,2024-03-04,No,Unfurnished,2,56,579,"Pool,Gym,Lift",3.9,Sold
725,PRJ-APT-0725,Apartment,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,1400,2,3,1,West,15376200,10983,15376200,2019-05-26,2023-12-24,2021-05-15,No,Fully,10,13,649,"Pool,Gym,Lift",4.3,Sold
726,PRJ-APT-0726,Apartment,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,1788,5,1,2,North,19092264,10678,19092264,2022-03-17,2023-12-02,2025-04-29,Yes,Fully,6,7,304,"Pool,Gym,Lift",3.9,Under Construction
727,PRJ-APT-0727,Plot,Residential,17,Mumbai,Maharashtra,India,Mumbai Area,2185,3,3,2,East,19619115,8979,19619115,2020-11-12,2024-07-27,2023-09-28,No,Fully,8,67,602,"Pool,Gym,Lift",4,Sold
728,PRJ-APT-0728,Villa,Residential,1,Mumbai,Maharashtra,India,Mumbai Area,1671,2,2,1,West,14415717,8627,14415717,2020-12-02,2023-09-04,2022-03-11,Yes,Semi,7,28,936,"Pool,Gym,Lift",4,Available
729,PRJ-APT-0729,Plot,Residential,1,Delhi,Delhi,India,Delhi Area,1744,3,2,2,South,7959616,4564,7959616,2021-02-21,2022-10-15,2022-02-14,No,Semi,5,32,619,"Pool,Gym,Lift",3.1,Under Construction
730,PRJ-APT-0730,Apartment,Residential,7,Delhi,Delhi,India,Delhi Area,2334,2,4,0,North,20042058,8587,20042058,2019-07-13,2025-10-26,2023-11-04,Yes,Semi,5,1,819,"Pool,Gym,Lift",4,Under Construction
731,PRJ-APT-0731,Villa,Residential,17,Delhi,Delhi,India,Delhi Area,655,1,4,2,South,5833430,8906,5833430,2019-04-11,2025-11-07,2022-05-23,No,Unfurnished,2,52,252,"Pool,Gym,Lift",4,Leased
732,PRJ-APT-0732,Villa,Residential,9,Delhi,Delhi,India,Delhi Area,1365,1,1,1,South,10121475,7415,10121475,2022-09-19,2023-02-16,2021-09-14,No,Fully,2,68,295,"Pool,Gym,Lift",3.4,Leased
733,PRJ-APT-0733,Plot,Residential,15,Ahmedabad,Gujarat,India,Ahmedabad Area,1328,1,1,1,West,9250848,6966,9250848,2021-07-03,2022-02-28,2023-10-20,No,Fully,5,33,589,"Pool,Gym,Lift",3.1,Leased
734,PRJ-APT-0734,Villa,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,810,1,3,2,North,4003830,4943,4003830,2020-10-12,2023-03-12,2023-10-24,No,Unfurnished,3,46,630,"Pool,Gym,Lift",3.8,Sold
735,PRJ-APT-0735,Plot,Residential,11,Bangalore,Karnataka,India,Bangalore Area,1575,2,3,1,East,13305600,8448,13305600,2021-05-18,2024-05-25,2021-02-09,Yes,Unfurnished,4,76,641,"Pool,Gym,Lift",3.1,Sold
736,PRJ-APT-0736,Apartment,Residential,17,Pune,Maharashtra,India,Pune Area,840,2,1,0,West,7696080,9162,7696080,2021-07-14,2022-11-20,2025-09-21,Yes,Semi,4,73,849,"Pool,Gym,Lift",4.9,Sold
737,PRJ-APT-0737,Apartment,Residential,15,Ahmedabad,Gujarat,India,Ahmedabad Area,1509,4,1,1,West,17683971,11719,17683971,2020-10-15,2022-01-25,2021-04-21,No,Semi,5,54,435,"Pool,Gym,Lift",4.1,Leased
738,PRJ-APT-0738,Plot,Residential,2,Delhi,Delhi,India,Delhi Area,2183,2,4,0,North,25176539,11533,25176539,2022-04-28,2024-12-23,2025-02-03,Yes,Semi,4,56,638,"Pool,Gym,Lift",4.7,Sold
739,PRJ-APT-0739,Plot,Residential,20,Ahmedabad,Gujarat,India,Ahmedabad Area,1579,2,1,0,South,7877631,4989,7877631,2019-06-30,2022-01-24,2021-12-23,Yes,Semi,5,29,167,"Pool,Gym,Lift",4.4,Sold
740,PRJ-APT-0740,Plot,Residential,11,Delhi,Delhi,India,Delhi Area,2392,2,1,0,West,21023288,8789,21023288,2019-12-01,2023-05-20,2023-08-01,Yes,Semi,10,90,536,"Pool,Gym,Lift",4.3,Available
741,PRJ-APT-0741,Apartment,Residential,8,Ahmedabad,Gujarat,India,Ahmedabad Area,634,2,1,1,South,7065296,11144,7065296,2022-10-09,2025-09-07,2021-09-10,Yes,Semi,6,7,182,"Pool,Gym,Lift",3.6,Leased
742,PRJ-APT-0742,Apartment,Residential,20,Pune,Maharashtra,India,Pune Area,1697,4,3,0,South,17270369,10177,17270369,2021-03-29,2023-02-25,2021-07-27,No,Unfurnished,6,31,720,"Pool,Gym,Lift",4.7,Sold
743,PRJ-APT-0743,Apartment,Residential,7,Chennai,Tamil Nadu,India,Chennai Area,2316,3,1,0,South,23762160,10260,23762160,2020-06-01,2022-01-15,2024-12-10,Yes,Unfurnished,6,48,65,"Pool,Gym,Lift",3.3,Leased
744,PRJ-APT-0744,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1952,3,1,0,East,11764704,6027,11764704,2019-10-05,2022-11-01,2024-12-13,No,Semi,7,42,25,"Pool,Gym,Lift",3.1,Sold
745,PRJ-APT-0745,Plot,Residential,7,Mumbai,Maharashtra,India,Mumbai Area,811,1,1,2,North,8690676,10716,8690676,2019-10-03,2025-04-15,2022-12-24,No,Fully,9,8,91,"Pool,Gym,Lift",3.3,Available
746,PRJ-APT-0746,Villa,Residential,16,Mumbai,Maharashtra,India,Mumbai Area,1935,4,1,1,East,13626270,7042,13626270,2021-06-05,2024-11-15,2023-01-07,Yes,Unfurnished,4,6,934,"Pool,Gym,Lift",4.8,Available
747,PRJ-APT-0747,Villa,Residential,18,Bangalore,Karnataka,India,Bangalore Area,1584,4,4,1,East,6800112,4293,6800112,2019-05-30,2022-09-19,2024-12-11,No,Unfurnished,9,95,943,"Pool,Gym,Lift",4.3,Sold
748,PRJ-APT-0748,Plot,Residential,13,Pune,Maharashtra,India,Pune Area,1258,1,3,2,South,9538156,7582,9538156,2021-08-30,2022-11-08,2021-12-21,No,Semi,7,52,986,"Pool,Gym,Lift",4.3,Leased
749,PRJ-APT-0749,Villa,Residential,8,Delhi,Delhi,India,Delhi Area,1796,3,4,2,East,15693448,8738,15693448,2019-02-09,2025-08-25,2022-02-11,No,Unfurnished,7,14,915,"Pool,Gym,Lift",4.4,Available
750,PRJ-APT-0750,Plot,Residential,5,Bangalore,Karnataka,India,Bangalore Area,701,1,1,1,North,8355920,11920,8355920,2022-12-21,2024-03-21,2023-09-30,Yes,Semi,0,30,141,"Pool,Gym,Lift",3.9,Sold
751,PRJ-APT-0751,Apartment,Residential,18,Pune,Maharashtra,India,Pune Area,1951,5,4,1,West,20694257,10607,20694257,2019-11-07,2024-10-09,2021-07-14,No,Semi,6,96,440,"Pool,Gym,Lift",4.3,Sold
752,PRJ-APT-0752,Plot,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,725,2,1,1,North,8495550,11718,8495550,2020-04-27,2024-05-05,2024-04-02,No,Semi,0,1,839,"Pool,Gym,Lift",3.4,Under Construction
753,PRJ-APT-0753,Plot,Residential,8,Mumbai,Maharashtra,India,Mumbai Area,1332,3,1,2,East,6426900,4825,6426900,2020-09-06,2025-10-24,2021-01-11,No,Fully,4,45,170,"Pool,Gym,Lift",3,Available
754,PRJ-APT-0754,Plot,Residential,2,Hyderabad,Telangana,India,Hyderabad Area,1051,5,1,1,West,9699679,9229,9699679,2022-04-17,2025-11-24,2025-03-16,Yes,Fully,10,70,833,"Pool,Gym,Lift",4.9,Under Construction
755,PRJ-APT-0755,Plot,Residential,14,Ahmedabad,Gujarat,India,Ahmedabad Area,1659,1,3,2,North,12346278,7442,12346278,2019-03-30,2025-08-10,2024-04-02,No,Semi,9,65,311,"Pool,Gym,Lift",4.8,Leased
756,PRJ-APT-0756,Plot,Residential,2,Chennai,Tamil Nadu,India,Chennai Area,1961,1,1,0,South,22169105,11305,22169105,2021-12-21,2024-11-07,2025-02-04,No,Semi,8,47,827,"Pool,Gym,Lift",4.1,Under Construction
757,PRJ-APT-0757,Villa,Residential,13,Pune,Maharashtra,India,Pune Area,1977,3,4,1,West,9614151,4863,9614151,2020-04-12,2024-10-14,2021-02-27,Yes,Fully,8,32,298,"Pool,Gym,Lift",3.2,Sold
758,PRJ-APT-0758,Plot,Residential,5,Pune,Maharashtra,India,Pune Area,677,2,4,2,West,3018743,4459,3018743,2020-11-19,2025-05-31,2023-04-29,Yes,Semi,10,38,855,"Pool,Gym,Lift",3.8,Available
759,PRJ-APT-0759,Plot,Residential,5,Hyderabad,Telangana,India,Hyderabad Area,2213,2,2,0,South,24544383,11091,24544383,2020-08-03,2025-01-29,2025-04-12,No,Unfurnished,5,93,147,"Pool,Gym,Lift",4,Under Construction
760,PRJ-APT-0760,Apartment,Residential,12,Hyderabad,Telangana,India,Hyderabad Area,1426,3,3,0,North,9207682,6457,9207682,2020-11-26,2022-06-11,2025-02-20,Yes,Semi,7,56,347,"Pool,Gym,Lift",3,Under Construction
761,PRJ-APT-0761,Plot,Residential,4,Ahmedabad,Gujarat,India,Ahmedabad Area,2390,3,3,1,North,17977580,7522,17977580,2019-07-18,2024-11-08,2024-08-20,No,Semi,1,30,408,"Pool,Gym,Lift",4.4,Sold
762,PRJ-APT-0762,Villa,Residential,20,Ahmedabad,Gujarat,India,Ahmedabad Area,808,3,1,0,West,6166656,7632,6166656,2019-12-09,2022-07-13,2024-02-10,No,Semi,8,95,160,"Pool,Gym,Lift",4.2,Under Construction
763,PRJ-APT-0763,Plot,Residential,13,Bangalore,Karnataka,India,Bangalore Area,1975,5,3,1,East,10082375,5105,10082375,2019-02-25,2023-10-13,2024-04-22,No,Unfurnished,9,29,753,"Pool,Gym,Lift",4.8,Available
764,PRJ-APT-0764,Villa,Residential,2,Chennai,Tamil Nadu,India,Chennai Area,1924,3,2,1,North,18549284,9641,18549284,2021-04-14,2023-09-23,2024-05-02,Yes,Unfurnished,3,79,285,"Pool,Gym,Lift",4.3,Leased
765,PRJ-APT-0765,Apartment,Residential,11,Bangalore,Karnataka,India,Bangalore Area,929,4,2,0,East,9754500,10500,9754500,2019-07-10,2024-02-04,2024-02-05,Yes,Semi,7,17,581,"Pool,Gym,Lift",3.8,Available
766,PRJ-APT-0766,Villa,Residential,11,Chennai,Tamil Nadu,India,Chennai Area,2150,1,4,0,South,20044450,9323,20044450,2020-08-12,2024-07-11,2025-10-02,No,Fully,1,48,435,"Pool,Gym,Lift",4.7,Sold
767,PRJ-APT-0767,Apartment,Residential,12,Mumbai,Maharashtra,India,Mumbai Area,723,4,3,1,West,7214094,9978,7214094,2020-04-30,2024-02-02,2023-04-03,Yes,Fully,4,2,90,"Pool,Gym,Lift",4.3,Sold
768,PRJ-APT-0768,Apartment,Residential,1,Mumbai,Maharashtra,India,Mumbai Area,2035,1,3,1,North,13255990,6514,13255990,2022-01-19,2022-02-14,2024-06-22,No,Unfurnished,3,66,330,"Pool,Gym,Lift",4.4,Sold
769,PRJ-APT-0769,Plot,Residential,4,Pune,Maharashtra,India,Pune Area,1481,5,2,2,West,10885350,7350,10885350,2020-03-19,2022-07-01,2023-03-29,Yes,Semi,4,81,85,"Pool,Gym,Lift",4.4,Leased
770,PRJ-APT-0770,Villa,Residential,20,Mumbai,Maharashtra,India,Mumbai Area,795,3,3,0,East,3351720,4216,3351720,2020-10-11,2025-11-17,2024-02-16,No,Unfurnished,2,43,453,"Pool,Gym,Lift",4.5,Available
771,PRJ-APT-0771,Villa,Residential,1,Mumbai,Maharashtra,India,Mumbai Area,1400,4,4,0,East,9213400,6581,9213400,2021-07-21,2023-02-19,2022-01-14,No,Semi,6,28,129,"Pool,Gym,Lift",3.7,Leased
772,PRJ-APT-0772,Villa,Residential,13,Ahmedabad,Gujarat,India,Ahmedabad Area,2306,3,4,2,South,14008950,6075,14008950,2020-01-08,2022-08-16,2024-03-10,Yes,Unfurnished,10,48,444,"Pool,Gym,Lift",4.2,Sold
773,PRJ-APT-0773,Apartment,Residential,19,Ahmedabad,Gujarat,India,Ahmedabad Area,1195,3,2,0,East,13736525,11495,13736525,2020-08-08,2025-12-15,2022-03-11,Yes,Fully,1,14,758,"Pool,Gym,Lift",3.6,Available
774,PRJ-APT-0774,Villa,Residential,11,Hyderabad,Telangana,India,Hyderabad Area,1588,5,1,0,East,14042684,8843,14042684,2021-12-27,2022-02-12,2025-11-01,Yes,Fully,1,74,521,"Pool,Gym,Lift",4.9,Leased
775,PRJ-APT-0775,Plot,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,949,3,4,2,West,7235176,7624,7235176,2022-04-23,2023-05-07,2023-01-22,Yes,Unfurnished,9,57,381,"Pool,Gym,Lift",3.4,Available
776,PRJ-APT-0776,Plot,Residential,3,Delhi,Delhi,India,Delhi Area,1112,2,1,0,West,8819272,7931,8819272,2022-09-12,2024-02-24,2022-04-26,No,Semi,4,2,801,"Pool,Gym,Lift",4.5,Available
777,PRJ-APT-0777,Plot,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,2056,1,2,2,North,9252000,4500,9252000,2019-05-13,2025-10-21,2023-09-19,No,Semi,5,92,301,"Pool,Gym,Lift",4.4,Sold
778,PRJ-APT-0778,Plot,Residential,8,Ahmedabad,Gujarat,India,Ahmedabad Area,1749,3,4,2,South,13542507,7743,13542507,2022-07-09,2023-11-12,2022-08-18,Yes,Semi,7,38,31,"Pool,Gym,Lift",4.2,Under Construction
779,PRJ-APT-0779,Plot,Residential,8,Hyderabad,Telangana,India,Hyderabad Area,1011,3,1,0,South,7035549,6959,7035549,2022-01-12,2023-06-25,2022-12-14,No,Fully,6,58,58,"Pool,Gym,Lift",4.2,Leased
780,PRJ-APT-0780,Plot,Residential,1,Pune,Maharashtra,India,Pune Area,983,3,1,0,North,6075923,6181,6075923,2020-02-16,2024-05-12,2022-05-11,No,Semi,10,27,543,"Pool,Gym,Lift",3.1,Available
781,PRJ-APT-0781,Apartment,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,1651,1,1,0,West,13620750,8250,13620750,2020-11-02,2024-03-17,2022-06-17,No,Semi,4,68,106,"Pool,Gym,Lift",4.8,Leased
782,PRJ-APT-0782,Plot,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,1591,1,1,2,West,12053416,7576,12053416,2021-04-07,2023-10-16,2021-10-21,Yes,Unfurnished,5,59,269,"Pool,Gym,Lift",4.3,Under Construction
783,PRJ-APT-0783,Plot,Residential,5,Bangalore,Karnataka,India,Bangalore Area,1709,2,1,1,South,6919741,4049,6919741,2022-10-22,2022-10-04,2024-08-13,No,Semi,9,97,533,"Pool,Gym,Lift",4.4,Under Construction
784,PRJ-APT-0784,Villa,Residential,9,Delhi,Delhi,India,Delhi Area,1376,5,4,1,East,8921984,6484,8921984,2019-04-28,2023-03-13,2023-11-01,Yes,Fully,4,78,595,"Pool,Gym,Lift",5,Leased
785,PRJ-APT-0785,Apartment,Residential,13,Mumbai,Maharashtra,India,Mumbai Area,700,2,3,0,South,5341700,7631,5341700,2019-03-02,2022-08-14,2021-07-12,No,Semi,0,94,590,"Pool,Gym,Lift",3.5,Sold
786,PRJ-APT-0786,Apartment,Residential,16,Pune,Maharashtra,India,Pune Area,1285,5,2,1,North,11918375,9275,11918375,2022-11-01,2025-05-12,2024-12-08,Yes,Unfurnished,0,7,590,"Pool,Gym,Lift",4.6,Sold
787,PRJ-APT-0787,Plot,Residential,19,Hyderabad,Telangana,India,Hyderabad Area,725,3,1,0,West,7068025,9749,7068025,2021-05-26,2025-06-01,2021-09-07,Yes,Semi,10,39,171,"Pool,Gym,Lift",4.1,Under Construction
788,PRJ-APT-0788,Apartment,Residential,11,Delhi,Delhi,India,Delhi Area,1166,1,3,0,West,10928918,9373,10928918,2019-06-27,2024-03-03,2021-07-14,No,Semi,10,51,185,"Pool,Gym,Lift",4.8,Leased
789,PRJ-APT-0789,Plot,Residential,2,Mumbai,Maharashtra,India,Mumbai Area,833,5,1,1,North,4721444,5668,4721444,2022-10-13,2024-11-17,2022-03-05,Yes,Unfurnished,3,75,98,"Pool,Gym,Lift",3.8,Under Construction
790,PRJ-APT-0790,Villa,Residential,20,Bangalore,Karnataka,India,Bangalore Area,669,3,3,2,East,3967170,5930,3967170,2022-11-23,2022-05-31,2022-12-22,Yes,Unfurnished,0,89,263,"Pool,Gym,Lift",3.6,Leased
791,PRJ-APT-0791,Plot,Residential,17,Ahmedabad,Gujarat,India,Ahmedabad Area,1884,4,3,1,South,7790340,4135,7790340,2019-09-08,2023-09-12,2024-06-08,Yes,Semi,4,51,914,"Pool,Gym,Lift",3,Available
792,PRJ-APT-0792,Plot,Residential,13,Pune,Maharashtra,India,Pune Area,1298,5,3,1,South,6606820,5090,6606820,2021-01-01,2025-06-04,2025-03-20,Yes,Fully,5,84,292,"Pool,Gym,Lift",3.7,Available
793,PRJ-APT-0793,Apartment,Residential,3,Mumbai,Maharashtra,India,Mumbai Area,1288,1,3,0,West,14370216,11157,14370216,2022-02-17,2022-07-20,2024-09-28,Yes,Unfurnished,0,79,449,"Pool,Gym,Lift",4.3,Available
794,PRJ-APT-0794,Plot,Residential,6,Chennai,Tamil Nadu,India,Chennai Area,694,1,1,1,South,6434768,9272,6434768,2019-01-20,2025-08-27,2023-05-29,Yes,Unfurnished,5,23,511,"Pool,Gym,Lift",3,Sold
795,PRJ-APT-0795,Villa,Residential,18,Mumbai,Maharashtra,India,Mumbai Area,1045,1,3,1,North,9805235,9383,9805235,2020-08-23,2023-07-03,2021-03-13,Yes,Semi,0,18,285,"Pool,Gym,Lift",3.9,Leased
796,PRJ-APT-0796,Plot,Residential,15,Pune,Maharashtra,India,Pune Area,2180,2,1,1,West,21037000,9650,21037000,2019-08-14,2023-08-29,2025-08-29,Yes,Semi,9,36,500,"Pool,Gym,Lift",3.3,Leased
797,PRJ-APT-0797,Plot,Residential,11,Chennai,Tamil Nadu,India,Chennai Area,917,1,3,0,North,6391490,6970,6391490,2021-04-01,2025-03-01,2022-03-03,Yes,Semi,3,37,902,"Pool,Gym,Lift",4.3,Sold
798,PRJ-APT-0798,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1464,5,3,1,East,7725528,5277,7725528,2021-12-13,2025-10-05,2025-01-29,No,Fully,2,7,991,"Pool,Gym,Lift",3.3,Sold
799,PRJ-APT-0799,Apartment,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1917,5,4,0,East,19150830,9990,19150830,2019-07-11,2023-01-30,2024-04-10,Yes,Semi,5,4,395,"Pool,Gym,Lift",4.3,Available
800,PRJ-APT-0800,Villa,Residential,3,Bangalore,Karnataka,India,Bangalore Area,953,2,2,2,South,4799308,5036,4799308,2021-09-11,2024-03-05,2024-11-30,Yes,Unfurnished,5,46,989,"Pool,Gym,Lift",3.6,Under Construction
801,PRJ-APT-0801,Apartment,Residential,18,Bangalore,Karnataka,India,Bangalore Area,1836,5,1,1,East,20061972,10927,20061972,2022-08-17,2022-11-23,2024-04-16,No,Unfurnished,1,37,791,"Pool,Gym,Lift",4.1,Leased
802,PRJ-APT-0802,Villa,Residential,15,Ahmedabad,Gujarat,India,Ahmedabad Area,1422,5,2,0,East,14178762,9971,14178762,2019-06-23,2024-01-17,2025-08-09,No,Unfurnished,5,10,33,"Pool,Gym,Lift",4.9,Sold
803,PRJ-APT-0803,Plot,Residential,1,Chennai,Tamil Nadu,India,Chennai Area,664,4,3,2,West,4206440,6335,4206440,2020-04-15,2023-04-24,2023-01-30,No,Fully,0,32,213,"Pool,Gym,Lift",3.9,Under Construction
804,PRJ-APT-0804,Villa,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,1662,4,4,1,North,15411726,9273,15411726,2021-02-28,2022-11-23,2024-09-05,Yes,Semi,2,31,482,"Pool,Gym,Lift",4.5,Sold
805,PRJ-APT-0805,Plot,Residential,8,Chennai,Tamil Nadu,India,Chennai Area,746,5,1,2,East,6916912,9272,6916912,2021-06-23,2022-08-22,2023-12-28,Yes,Unfurnished,1,50,191,"Pool,Gym,Lift",4.5,Under Construction
806,PRJ-APT-0806,Villa,Residential,5,Delhi,Delhi,India,Delhi Area,864,5,4,2,West,5352480,6195,5352480,2022-01-28,2023-03-23,2025-07-01,No,Unfurnished,5,25,850,"Pool,Gym,Lift",4.8,Under Construction
807,PRJ-APT-0807,Villa,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,2377,1,2,2,West,18892396,7948,18892396,2022-10-27,2024-07-24,2023-08-29,No,Semi,4,31,316,"Pool,Gym,Lift",3.6,Sold
808,PRJ-APT-0808,Apartment,Residential,19,Delhi,Delhi,India,Delhi Area,2297,3,1,1,East,20427221,8893,20427221,2020-09-02,2023-09-27,2022-06-18,No,Unfurnished,6,57,73,"Pool,Gym,Lift",3.3,Sold
809,PRJ-APT-0809,Plot,Residential,10,Hyderabad,Telangana,India,Hyderabad Area,1191,3,1,2,East,7726017,6487,7726017,2022-10-28,2025-10-06,2022-09-08,No,Unfurnished,8,56,713,"Pool,Gym,Lift",3.5,Under Construction
810,PRJ-APT-0810,Apartment,Residential,11,Mumbai,Maharashtra,India,Mumbai Area,2393,5,4,1,North,11541439,4823,11541439,2022-02-26,2025-04-10,2023-05-30,Yes,Unfurnished,6,34,767,"Pool,Gym,Lift",4.2,Leased
811,PRJ-APT-0811,Apartment,Residential,10,Hyderabad,Telangana,India,Hyderabad Area,1780,3,2,0,West,15710280,8826,15710280,2020-09-05,2022-03-21,2022-02-02,No,Unfurnished,1,81,358,"Pool,Gym,Lift",3.4,Available
812,PRJ-APT-0812,Apartment,Residential,5,Bangalore,Karnataka,India,Bangalore Area,609,2,4,0,North,4604649,7561,4604649,2021-08-10,2024-01-02,2025-11-22,No,Unfurnished,0,60,163,"Pool,Gym,Lift",4.8,Under Construction
813,PRJ-APT-0813,Apartment,Residential,18,Bangalore,Karnataka,India,Bangalore Area,1360,2,2,0,West,12643920,9297,12643920,2022-04-17,2024-11-22,2021-10-01,Yes,Unfurnished,4,15,84,"Pool,Gym,Lift",4.9,Leased
814,PRJ-APT-0814,Villa,Residential,20,Ahmedabad,Gujarat,India,Ahmedabad Area,2029,3,1,1,West,8627308,4252,8627308,2022-06-29,2022-04-17,2025-03-25,No,Semi,8,81,143,"Pool,Gym,Lift",3.3,Available
815,PRJ-APT-0815,Plot,Residential,15,Bangalore,Karnataka,India,Bangalore Area,2124,1,4,2,North,8738136,4114,8738136,2019-01-03,2025-11-25,2022-01-15,No,Fully,3,8,473,"Pool,Gym,Lift",3.2,Under Construction
816,PRJ-APT-0816,Villa,Residential,5,Bangalore,Karnataka,India,Bangalore Area,1232,5,2,2,South,8622768,6999,8622768,2020-06-06,2023-11-14,2022-09-12,No,Semi,6,39,749,"Pool,Gym,Lift",3.9,Leased
817,PRJ-APT-0817,Villa,Residential,16,Delhi,Delhi,India,Delhi Area,2229,5,4,2,South,12139134,5446,12139134,2020-10-21,2024-04-30,2025-07-24,Yes,Unfurnished,8,27,784,"Pool,Gym,Lift",4.7,Sold
818,PRJ-APT-0818,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1651,3,1,2,East,10586212,6412,10586212,2021-05-08,2022-12-01,2023-10-25,Yes,Unfurnished,9,13,960,"Pool,Gym,Lift",4.6,Available
819,PRJ-APT-0819,Villa,Residential,15,Ahmedabad,Gujarat,India,Ahmedabad Area,1176,4,4,1,West,5521320,4695,5521320,2019-08-16,2022-01-10,2024-03-16,No,Fully,3,99,461,"Pool,Gym,Lift",3.8,Under Construction
820,PRJ-APT-0820,Apartment,Residential,6,Chennai,Tamil Nadu,India,Chennai Area,2244,3,2,1,West,21528936,9594,21528936,2019-07-21,2025-06-12,2021-07-15,Yes,Semi,5,61,293,"Pool,Gym,Lift",3.3,Sold
821,PRJ-APT-0821,Plot,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,2411,5,1,2,South,10618044,4404,10618044,2021-09-20,2024-11-02,2023-12-30,Yes,Unfurnished,4,75,439,"Pool,Gym,Lift",3.5,Sold
822,PRJ-APT-0822,Apartment,Residential,8,Mumbai,Maharashtra,India,Mumbai Area,2002,3,2,2,West,22716694,11347,22716694,2020-07-02,2024-02-09,2021-07-25,Yes,Unfurnished,0,6,641,"Pool,Gym,Lift",3.8,Under Construction
823,PRJ-APT-0823,Apartment,Residential,13,Pune,Maharashtra,India,Pune Area,2358,4,3,2,North,9851724,4178,9851724,2021-07-04,2025-06-22,2022-12-08,No,Semi,0,21,996,"Pool,Gym,Lift",3.5,Leased
824,PRJ-APT-0824,Plot,Residential,1,Bangalore,Karnataka,India,Bangalore Area,1815,3,4,0,South,16111755,8877,16111755,2022-03-29,2024-11-13,2021-03-06,Yes,Semi,9,70,672,"Pool,Gym,Lift",3.9,Sold
825,PRJ-APT-0825,Plot,Residential,12,Hyderabad,Telangana,India,Hyderabad Area,820,3,4,0,South,7964660,9713,7964660,2020-05-17,2025-08-03,2025-07-02,No,Unfurnished,9,26,754,"Pool,Gym,Lift",4.6,Leased
826,PRJ-APT-0826,Plot,Residential,6,Ahmedabad,Gujarat,India,Ahmedabad Area,2425,5,3,1,East,20716775,8543,20716775,2019-06-13,2023-08-29,2021-08-11,No,Unfurnished,10,24,322,"Pool,Gym,Lift",3.4,Available
827,PRJ-APT-0827,Villa,Residential,7,Chennai,Tamil Nadu,India,Chennai Area,1258,1,1,0,North,13235418,10521,13235418,2019-02-26,2024-08-04,2025-09-12,Yes,Unfurnished,10,36,669,"Pool,Gym,Lift",3.7,Sold
828,PRJ-APT-0828,Villa,Residential,20,Chennai,Tamil Nadu,India,Chennai Area,2050,5,2,0,West,14885050,7261,14885050,2020-04-20,2023-06-19,2024-08-24,Yes,Unfurnished,0,6,887,"Pool,Gym,Lift",3.7,Leased
829,PRJ-APT-0829,Apartment,Residential,18,Chennai,Tamil Nadu,India,Chennai Area,1284,1,1,2,North,10581444,8241,10581444,2021-03-19,2023-11-26,2025-09-17,Yes,Semi,7,34,516,"Pool,Gym,Lift",4.3,Leased
830,PRJ-APT-0830,Plot,Residential,8,Delhi,Delhi,India,Delhi Area,2367,2,3,2,East,9588717,4051,9588717,2021-09-02,2025-06-16,2023-06-15,No,Fully,3,91,822,"Pool,Gym,Lift",3.8,Under Construction
831,PRJ-APT-0831,Villa,Residential,7,Bangalore,Karnataka,India,Bangalore Area,1497,3,4,2,East,8675115,5795,8675115,2022-02-17,2024-09-02,2024-12-15,Yes,Fully,2,54,357,"Pool,Gym,Lift",4.5,Available
832,PRJ-APT-0832,Plot,Residential,10,Mumbai,Maharashtra,India,Mumbai Area,1968,1,3,1,East,9166944,4658,9166944,2022-02-12,2023-12-02,2025-06-05,Yes,Fully,5,78,236,"Pool,Gym,Lift",3.4,Available
