LeadID,CustomerID,AgentID,LeadCreatedDate,FirstContactDate,LastFollowUpDate,LeadSource,LeadType,LeadStatus,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,ConvertedToSale,ConvertedToLease,ConversionDate
1062,488,98,2023-08-31,2023-09-02,2023-09-15,Referral,Buy,Closed,Villa,Ahmedabad,2019765,11563535,No,No,
1063,484,59,2022-05-09,2022-05-11,2022-05-24,Ads,Rent,In Progress,Apartment,Ahmedabad,2197331,18780836,Yes,No,2022-06-08
1064,512,73,2025-01-06,2025-01-08,2025-01-21,Website,Buy,Lost,Plot,Bangalore,3867274,10690858,Yes,No,2025-02-05
1065,693,72,2021-11-25,2021-11-27,2021-12-10,Referral,Buy,Lost,Apartment,Delhi,4427493,17242085,Yes,Yes,2021-12-25
1066,307,60,2024-05-14,2024-05-16,2024-05-29,Ads,Buy,Lost,Plot,Hyderabad,3162276,13369923,Yes,Yes,2024-06-13
1067,512,78,2022-03-25,2022-03-27,2022-04-09,Referral,Buy,Lost,Apartment,Hyderabad,2201566,7168322,Yes,Yes,2022-04-24
1068,550,71,2024-07-23,2024-07-25,2024-08-07,Website,Rent,Lost,Villa,Delhi,2180926,12077959,Yes,No,2024-08-22
1069,219,5,2023-11-18,2023-11-20,2023-12-03,Website,Rent,New,Plot,Delhi,2602945,12916092,No,No,
1070,644,12,2025-05-19,2025-05-21,2025-06-03,Website,Rent,Closed,Villa,Pune,3792855,16788789,Yes,Yes,2025-06-18
1071,19,46,2022-10-24,2022-10-26,2022-11-08,Ads,Rent,Closed,Villa,Mumbai,2695019,7256411,No,No,
1072,263,60,2025-01-31,2025-02-02,2025-02-15,Walk-in,Buy,Lost,Villa,Hyderabad,4577184,8413767,No,No,
1073,320,93,2025-01-14,2025-01-16,2025-01-29,Ads,Rent,New,Apartment,Mumbai,2713825,8465148,No,No,
1074,807,20,2024-10-27,2024-10-29,2024-11-11,Website,Buy,Closed,Plot,Mumbai,4377683,11679650,No,No,
1075,880,32,2021-03-07,2021-03-09,2021-03-22,Ads,Buy,Lost,Plot,Delhi,3738647,18616090,No,No,
1076,978,14,2023-11-28,2023-11-30,2023-12-13,Website,Rent,New,Villa,Mumbai,2078417,7781883,No,No,
1077,173,20,2022-10-26,2022-10-28,2022-11-10,Website,Buy,New,Plot,Mumbai,3788223,16823458,Yes,No,2022-11-25
1078,37,9,2022-08-07,2022-08-09,2022-08-22,Walk-in,Rent,Closed,Plot,Chennai,2216156,16422350,Yes,Yes,2022-09-06
1079,370,57,2023-02-14,2023-02-16,2023-03-01,Referral,Buy,In Progress,Apartment,Hyderabad,3811977,14080169,No,No,
1080,407,8,2025-04-22,2025-04-24,2025-05-07,Website,Buy,Lost,Villa,Hyderabad,4714213,17592023,No,No,
1081,21,42,2025-08-10,2025-08-12,2025-08-25,Referral,Rent,Lost,Villa,Chennai,2007908,13430649,Yes,No,2025-09-09
1082,959,78,2021-03-23,2021-03-25,2021-04-07,Ads,Buy,Lost,Apartment,Delhi,4007328,8754886,No,No,
1083,523,65,2025-05-30,2025-06-01,2025-06-14,Walk-in,Rent,Closed,Apartment,Bangalore,3864337,14863957,No,No,
1084,630,7,2021-07-28,2021-07-30,2021-08-12,Walk-in,Rent,New,Apartment,Hyderabad,4936997,15249125,No,No,
1085,910,98,2025-11-15,2025-11-17,2025-11-30,Website,Rent,In Progress,Plot,Ahmedabad,3922431,17353234,Yes,Yes,2025-12-15
1086,892,99,2025-07-01,2025-07-03,2025-07-16,Walk-in,Buy,New,Apartment,Bangalore,2186223,11276148,No,No,
1087,437,46,2024-09-14,2024-09-16,2024-09-29,Walk-in,Rent,New,Apartment,Delhi,4092368,15838343,Yes,No,2024-10-14
1088,781,85,2025-03-04,2025-03-06,2025-03-19,Referral,Buy,New,Villa,Ahmedabad,3258512,10548184,No,No,
1089,154,76,2025-01-01,2025-01-03,2025-01-16,Walk-in,Buy,New,Plot,Chennai,2482843,19056182,Yes,No,2025-01-31
1090,403,87,2021-06-10,2021-06-12,2021-06-25,Walk-in,Rent,Lost,Villa,Pune,3010206,13184004,No,No,
1091,592,66,2025-06-12,2025-06-14,2025-06-27,Ads,Rent,Closed,Apartment,Pune,4764002,14779356,No,No,
1092,868,86,2023-07-23,2023-07-25,2023-08-07,Referral,Buy,Lost,Villa,Pune,2886114,13732484,Yes,Yes,2023-08-22
1093,989,27,2024-03-24,2024-03-26,2024-04-08,Walk-in,Buy,Closed,Apartment,Pune,3111506,10425876,Yes,Yes,2024-04-23
1094,707,29,2022-10-30,2022-11-01,2022-11-14,Referral,Rent,New,Apartment,Bangalore,3737856,11817149,No,No,
1095,568,76,2024-07-19,2024-07-21,2024-08-03,Website,Buy,New,Villa,Pune,3823182,18713711,No,No,
1096,616,16,2022-01-15,2022-01-17,2022-01-30,Walk-in,Buy,In Progress,Plot,Chennai,2534062,6167104,No,No,
1097,285,32,2023-11-23,2023-11-25,2023-12-08,Walk-in,Buy,New,Apartment,Ahmedabad,4363984,7907818,Yes,Yes,2023-12-23
1098,156,51,2023-06-04,2023-06-06,2023-06-19,Referral,Rent,Lost,Villa,Pune,2271270,9907222,Yes,No,2023-07-04
1099,920,67,2022-08-16,2022-08-18,2022-08-31,Website,Rent,New,Villa,Chennai,4245544,18862673,Yes,Yes,2022-09-15
1100,886,73,2023-05-21,2023-05-23,2023-06-05,Walk-in,Buy,Closed,Villa,Chennai,3272783,16424657,Yes,No,2023-06-20
1101,105,53,2023-08-27,2023-08-29,2023-09-11,Ads,Buy,Lost,Villa,Chennai,2957375,10282507,No,No,
1102,771,18,2023-04-10,2023-04-12,2023-04-25,Walk-in,Buy,Lost,Villa,Delhi,3943679,8463752,Yes,Yes,2023-05-10
1103,728,16,2023-04-22,2023-04-24,2023-05-07,Website,Buy,Lost,Villa,Ahmedabad,3858048,14100398,Yes,No,2023-05-22
1104,38,78,2022-05-25,2022-05-27,2022-06-09,Walk-in,Rent,Lost,Apartment,Pune,4148186,7462522,Yes,Yes,2022-06-24
1105,144,93,2022-02-16,2022-02-18,2022-03-03,Walk-in,Buy,In Progress,Apartment,Bangalore,4632002,18453816,No,No,
1106,635,20,2024-07-26,2024-07-28,2024-08-10,Walk-in,Rent,In Progress,Villa,Chennai,3067862,16606936,No,No,
1107,55,31,2025-01-08,2025-01-10,2025-01-23,Ads,Buy,In Progress,Plot,Hyderabad,2630305,8863282,Yes,Yes,2025-02-07
1108,852,53,2024-09-28,2024-09-30,2024-10-13,Ads,Buy,Closed,Apartment,Mumbai,2923162,11684766,Yes,No,2024-10-28
1109,142,15,2023-11-04,2023-11-06,2023-11-19,Ads,Buy,In Progress,Plot,Hyderabad,4774937,7718806,No,No,
1110,233,35,2025-08-03,2025-08-05,2025-08-18,Ads,Rent,Lost,Villa,Chennai,4531302,12151847,Yes,No,2025-09-02
1111,128,61,2025-03-07,2025-03-09,2025-03-22,Referral,Rent,New,Plot,Pune,2934110,9532769,No,No,
1112,417,65,2025-08-21,2025-08-23,2025-09-05,Walk-in,Buy,Lost,Plot,Bangalore,4016583,7635878,No,No,
1113,487,27,2024-04-03,2024-04-05,2024-04-18,Ads,Rent,Closed,Apartment,Bangalore,2678640,12578189,Yes,No,2024-05-03
1114,699,87,2023-05-08,2023-05-10,2023-05-23,Ads,Buy,Lost,Villa,Bangalore,2455043,15278019,Yes,Yes,2023-06-07
1115,56,19,2021-10-26,2021-10-28,2021-11-10,Walk-in,Buy,New,Villa,Bangalore,2671071,12938117,Yes,Yes,2021-11-25
1116,105,47,2021-02-24,2021-02-26,2021-03-11,Referral,Rent,Lost,Apartment,Delhi,4488053,6364863,Yes,No,2021-03-26
1117,175,56,2022-12-30,2023-01-01,2023-01-14,Referral,Buy,Lost,Villa,Hyderabad,3929050,9999992,No,No,
1118,42,79,2024-01-08,2024-01-10,2024-01-23,Walk-in,Buy,New,Plot,Chennai,4008434,10507509,No,No,
1119,940,86,2021-10-19,2021-10-21,2021-11-03,Walk-in,Buy,In Progress,Plot,Hyderabad,2292800,16528110,Yes,No,2021-11-18
1120,735,91,2023-11-23,2023-11-25,2023-12-08,Website,Buy,In Progress,Apartment,Mumbai,4634907,11283839,No,No,
1121,104,70,2024-11-21,2024-11-23,2024-12-06,Referral,Rent,In Progress,Apartment,Pune,3098945,7969231,No,No,
1122,922,18,2024-02-06,2024-02-08,2024-02-21,Referral,Buy,In Progress,Apartment,Bangalore,4211742,12219398,Yes,Yes,2024-03-07
1123,498,90,2025-06-27,2025-06-29,2025-07-12,Referral,Buy,Closed,Villa,Delhi,4746924,13629657,No,No,
1124,903,17,2023-04-30,2023-05-02,2023-05-15,Website,Rent,New,Plot,Hyderabad,3311540,7269428,Yes,No,2023-05-30
1125,4,97,2023-04-12,2023-04-14,2023-04-27,Referral,Buy,New,Villa,Bangalore,2412249,15447887,No,No,
1126,340,12,2024-05-18,2024-05-20,2024-06-02,Walk-in,Rent,Lost,Apartment,Pune,2893421,15590729,No,No,
1127,816,6,2021-11-17,2021-11-19,2021-12-02,Walk-in,Rent,New,Villa,Ahmedabad,4471396,17146614,Yes,No,2021-12-17
1128,979,62,2024-03-01,2024-03-03,2024-03-16,Walk-in,Rent,Closed,Apartment,Bangalore,2486978,11942478,No,No,
1129,916,46,2023-03-03,2023-03-05,2023-03-18,Website,Rent,In Progress,Apartment,Pune,3986419,7513411,No,No,
1130,75,27,2025-01-14,2025-01-16,2025-01-29,Ads,Buy,Lost,Apartment,Delhi,4540093,14976151,No,No,
1131,440,22,2025-09-02,2025-09-04,2025-09-17,Walk-in,Rent,Lost,Plot,Ahmedabad,3320242,7766272,No,No,
1132,248,7,2023-11-05,2023-11-07,2023-11-20,Website,Buy,Closed,Apartment,Pune,4666122,18849457,Yes,No,2023-12-05
1133,999,95,2021-11-25,2021-11-27,2021-12-10,Referral,Rent,New,Plot,Delhi,3020060,17550325,Yes,Yes,2021-12-25
1134,831,45,2025-03-29,2025-03-31,2025-04-13,Walk-in,Rent,Lost,Apartment,Pune,2233801,11649730,No,No,
1135,262,34,2025-01-27,2025-01-29,2025-02-11,Walk-in,Buy,In Progress,Apartment,Hyderabad,3109976,16135193,No,No,
1136,487,75,2025-03-20,2025-03-22,2025-04-04,Walk-in,Rent,In Progress,Plot,Ahmedabad,2384429,18965613,No,No,
1137,801,92,2025-10-13,2025-10-15,2025-10-28,Ads,Rent,New,Plot,Mumbai,3134969,15449275,No,No,
1138,786,80,2021-09-11,2021-09-13,2021-09-26,Walk-in,Rent,In Progress,Plot,Bangalore,2574885,14988066,No,No,
1139,931,61,2023-07-29,2023-07-31,2023-08-13,Walk-in,Buy,New,Plot,Ahmedabad,4576165,16364240,No,No,
1140,375,91,2023-11-09,2023-11-11,2023-11-24,Walk-in,Buy,Lost,Plot,Pune,3276884,12896729,Yes,Yes,2023-12-09
1141,409,15,2024-03-22,2024-03-24,2024-04-06,Website,Rent,In Progress,Apartment,Bangalore,4797110,17980654,No,No,
1142,254,26,2023-05-26,2023-05-28,2023-06-10,Referral,Buy,New,Plot,Bangalore,4685210,7406667,Yes,Yes,2023-06-25
1143,809,14,2024-06-16,2024-06-18,2024-07-01,Ads,Rent,Lost,Apartment,Delhi,4848426,15462112,No,No,
1144,27,35,2023-02-08,2023-02-10,2023-02-23,Referral,Buy,Closed,Apartment,Delhi,3464064,11117103,Yes,No,2023-03-10
1145,733,70,2025-01-02,2025-01-04,2025-01-17,Ads,Rent,In Progress,Villa,Mumbai,4341354,15905174,Yes,No,2025-02-01
1146,763,94,2024-07-02,2024-07-04,2024-07-17,Referral,Rent,New,Villa,Mumbai,2698437,17339045,Yes,Yes,2024-08-01
1147,553,16,2023-12-10,2023-12-12,2023-12-25,Referral,Buy,In Progress,Villa,Chennai,3363007,18928637,Yes,No,2024-01-09
1148,223,12,2025-07-05,2025-07-07,2025-07-20,Referral,Rent,Lost,Villa,Hyderabad,4929758,19186894,No,No,
1149,122,50,2025-08-05,2025-08-07,2025-08-20,Website,Rent,In Progress,Plot,Mumbai,2538639,11503731,Yes,No,2025-09-04
1150,831,83,2021-08-27,2021-08-29,2021-09-11,Ads,Rent,In Progress,Apartment,Pune,2765625,11112534,No,No,
1151,259,5,2022-03-22,2022-03-24,2022-04-06,Ads,Rent,Lost,Plot,Pune,4071895,8351758,No,No,
1152,369,41,2024-09-12,2024-09-14,2024-09-27,Referral,Buy,New,Apartment,Ahmedabad,4936539,6780853,No,No,
1153,664,11,2023-08-19,2023-08-21,2023-09-03,Walk-in,Buy,Closed,Apartment,Pune,4229622,13667038,Yes,No,2023-09-18
1154,35,97,2022-08-03,2022-08-05,2022-08-18,Walk-in,Rent,Lost,Apartment,Ahmedabad,3845727,13902989,Yes,No,2022-09-02
1155,171,70,2022-03-02,2022-03-04,2022-03-17,Website,Rent,Closed,Plot,Delhi,4965785,17676148,Yes,No,2022-04-01
1156,208,40,2022-02-27,2022-03-01,2022-03-14,Website,Rent,Closed,Plot,Mumbai,2950031,16735854,Yes,No,2022-03-29
1157,447,89,2025-01-28,2025-01-30,2025-02-12,Walk-in,Buy,In Progress,Apartment,Ahmedabad,4200096,9126334,No,No,
1158,209,44,2021-04-19,2021-04-21,2021-05-04,Walk-in,Buy,Closed,Apartment,Bangalore,3758997,16585649,No,No,
1159,216,51,2024-07-20,2024-07-22,2024-08-04,Website,Rent,Closed,Apartment,Bangalore,4495596,18959670,Yes,Yes,2024-08-19
1160,6,82,2021-06-05,2021-06-07,2021-06-20,Referral,Rent,Lost,Villa,Chennai,3015770,16511153,Yes,Yes,2021-07-05
1161,802,93,2022-07-09,2022-07-11,2022-07-24,Website,Buy,In Progress,Villa,Mumbai,3893046,11981445,No,No,
1162,410,26,2024-06-09,2024-06-11,2024-06-24,Walk-in,Buy,Closed,Plot,Delhi,4207098,18387199,No,No,
1163,986,82,2021-12-02,2021-12-04,2021-12-17,Website,Rent,New,Apartment,Chennai,2649944,8885052,No,No,
1164,894,40,2021-09-21,2021-09-23,2021-10-06,Walk-in,Buy,In Progress,Plot,Ahmedabad,4935542,7387661,No,No,
1165,952,88,2024-01-31,2024-02-02,2024-02-15,Ads,Buy,In Progress,Apartment,Pune,3555851,18789233,Yes,No,2024-03-01
1166,966,76,2023-07-20,2023-07-22,2023-08-04,Website,Buy,Lost,Villa,Hyderabad,3290826,12073238,Yes,Yes,2023-08-19
1167,865,95,2024-02-10,2024-02-12,2024-02-25,Walk-in,Buy,Lost,Villa,Bangalore,2392573,18067129,No,No,
1168,785,65,2021-02-05,2021-02-07,2021-02-20,Referral,Rent,New,Villa,Ahmedabad,4389577,10522124,Yes,Yes,2021-03-07
1169,645,23,2021-02-18,2021-02-20,2021-03-05,Walk-in,Buy,Closed,Plot,Mumbai,3380403,13568574,Yes,Yes,2021-03-20
1170,34,54,2025-12-26,2025-12-28,2026-01-10,Walk-in,Buy,Lost,Villa,Chennai,4156349,17700511,Yes,Yes,2026-01-25
1171,832,94,2023-12-09,2023-12-11,2023-12-24,Walk-in,Buy,Closed,Plot,Ahmedabad,3431276,16852401,No,No,
1172,167,100,2025-12-28,2025-12-30,2026-01-12,Website,Rent,Closed,Villa,Hyderabad,2568228,10266527,No,No,
1173,364,9,2024-09-19,2024-09-21,2024-10-04,Referral,Rent,Closed,Villa,Delhi,4329106,13085178,No,No,
1174,465,2,2023-03-27,2023-03-29,2023-04-11,Website,Buy,Closed,Apartment,Mumbai,2025960,16666998,No,No,
1175,293,41,2021-03-18,2021-03-20,2021-04-02,Ads,Buy,Lost,Plot,Ahmedabad,3329837,19063000,No,No,
1176,849,93,2022-09-12,2022-09-14,2022-09-27,Referral,Buy,New,Apartment,Pune,4320469,16596099,No,No,
1177,564,51,2023-07-26,2023-07-28,2023-08-10,Ads,Buy,In Progress,Villa,Chennai,4630978,9964152,Yes,No,2023-08-25
1178,262,46,2021-06-04,2021-06-06,2021-06-19,Ads,Rent,Closed,Villa,Pune,2270955,6728383,Yes,Yes,2021-07-04
1179,616,86,2023-06-16,2023-06-18,2023-07-01,Referral,Buy,Closed,Villa,Mumbai,4627549,6337046,No,No,
1180,310,100,2021-08-01,2021-08-03,2021-08-16,Walk-in,Rent,In Progress,Plot,Hyderabad,4198556,14876856,Yes,No,2021-08-31
1181,687,49,2022-05-05,2022-05-07,2022-05-20,Website,Rent,In Progress,Villa,Mumbai,3498533,18910526,No,No,
1182,151,1,2024-04-14,2024-04-16,2024-04-29,Website,Rent,Lost,Plot,Ahmedabad,3173273,10002278,Yes,No,2024-05-14
1183,43,13,2024-02-02,2024-02-04,2024-02-17,Referral,Rent,New,Apartment,Hyderabad,3029382,7399659,No,No,
1184,194,78,2021-12-05,2021-12-07,2021-12-20,Website,Rent,In Progress,Villa,Bangalore,4099034,7272200,No,No,
1185,730,23,2023-04-15,2023-04-17,2023-04-30,Referral,Buy,New,Plot,Bangalore,3734366,16225653,Yes,Yes,2023-05-15
1186,951,93,2022-01-10,2022-01-12,2022-01-25,Website,Buy,Closed,Apartment,Pune,2800844,8912112,Yes,Yes,2022-02-09
1187,505,79,2022-03-01,2022-03-03,2022-03-16,Website,Rent,Closed,Plot,Hyderabad,2038809,8263792,No,No,
1188,13,88,2025-11-22,2025-11-24,2025-12-07,Website,Rent,Lost,Apartment,Ahmedabad,2473021,14672400,Yes,Yes,2025-12-22
1189,67,72,2024-06-10,2024-06-12,2024-06-25,Website,Rent,Closed,Apartment,Ahmedabad,2023238,12377920,No,No,
1190,299,96,2024-09-13,2024-09-15,2024-09-28,Referral,Rent,Closed,Plot,Ahmedabad,3262463,9989940,Yes,Yes,2024-10-13
1191,407,4,2025-04-20,2025-04-22,2025-05-05,Website,Rent,New,Apartment,Bangalore,3476225,14093173,Yes,Yes,2025-05-20
1192,152,29,2021-05-23,2021-05-25,2021-06-07,Walk-in,Buy,Lost,Villa,Hyderabad,3771085,8391010,No,No,
1193,491,27,2025-12-05,2025-12-07,2025-12-20,Ads,Buy,In Progress,Apartment,Chennai,3120679,10413397,Yes,Yes,2026-01-04
1194,241,37,2022-03-03,2022-03-05,2022-03-18,Website,Buy,Lost,Apartment,Mumbai,2942213,9137882,No,No,
1195,378,95,2022-03-11,2022-03-13,2022-03-26,Referral,Buy,New,Apartment,Delhi,2376008,15671164,No,No,
1196,749,12,2023-04-07,2023-04-09,2023-04-22,Ads,Buy,New,Villa,Bangalore,2913707,15404416,No,No,
1197,880,38,2022-10-22,2022-10-24,2022-11-06,Ads,Rent,Lost,Villa,Pune,2846256,14836116,Yes,No,2022-11-21
1198,810,92,2025-07-26,2025-07-28,2025-08-10,Ads,Rent,Lost,Plot,Bangalore,2005859,9807723,No,No,
1199,2,81,2023-09-29,2023-10-01,2023-10-14,Website,Buy,Lost,Apartment,Bangalore,2458179,14092989,Yes,Yes,2023-10-29
1200,74,46,2022-06-22,2022-06-24,2022-07-07,Walk-in,Rent,New,Apartment,Pune,2157635,10414297,No,No,
1201,82,30,2024-08-08,2024-08-10,2024-08-23,Ads,Rent,Lost,Plot,Delhi,2092373,13248015,Yes,No,2024-09-07
1202,362,9,2023-07-20,2023-07-22,2023-08-04,Website,Buy,Lost,Plot,Ahmedabad,4258379,14296120,Yes,No,2023-08-19
1203,73,100,2023-04-17,2023-04-19,2023-05-02,Ads,Rent,New,Apartment,Pune,3919521,15606289,No,No,
1204,217,54,2025-05-18,2025-05-20,2025-06-02,Referral,Rent,In Progress,Villa,Chennai,3290589,13891758,No,No,
1205,869,99,2022-02-27,2022-03-01,2022-03-14,Referral,Rent,Lost,Plot,Chennai,3566819,14284392,Yes,Yes,2022-03-29
1206,816,7,2024-10-30,2024-11-01,2024-11-14,Ads,Rent,In Progress,Apartment,Bangalore,4312075,15605723,No,No,
1207,16,33,2024-12-01,2024-12-03,2024-12-16,Walk-in,Rent,Closed,Plot,Bangalore,4471080,6930491,No,No,
1208,351,85,2025-11-03,2025-11-05,2025-11-18,Website,Rent,In Progress,Plot,Ahmedabad,3302448,11320109,Yes,Yes,2025-12-03
1209,75,10,2021-06-25,2021-06-27,2021-07-10,Walk-in,Buy,Closed,Apartment,Pune,3142515,8169942,Yes,Yes,2021-07-25
1210,485,57,2023-04-28,2023-04-30,2023-05-13,Walk-in,Rent,Closed,Apartment,Chennai,3355318,8577036,No,No,
1211,238,21,2025-06-29,2025-07-01,2025-07-14,Walk-in,Rent,Lost,Apartment,Ahmedabad,4727155,15802050,No,No,
1212,602,96,2024-05-27,2024-05-29,2024-06-11,Website,Buy,New,Villa,Mumbai,2505900,16927845,No,No,
1213,841,62,2023-09-29,2023-10-01,2023-10-14,Walk-in,Rent,Lost,Villa,Bangalore,3295246,7485318,No,No,
1214,929,44,2022-09-12,2022-09-14,2022-09-27,Ads,Rent,Closed,Plot,Chennai,4529877,6352689,Yes,Yes,2022-10-12
1215,20,99,2022-11-08,2022-11-10,2022-11-23,Referral,Buy,New,Apartment,Pune,4988909,12495786,No,No,
1216,122,88,2021-08-09,2021-08-11,2021-08-24,Referral,Rent,New,Plot,Ahmedabad,4497726,17068043,Yes,Yes,2021-09-08
1217,111,95,2025-07-24,2025-07-26,2025-08-08,Referral,Rent,New,Apartment,Hyderabad,2743144,8581432,Yes,No,2025-08-23
1218,128,41,2023-05-27,2023-05-29,2023-06-11,Website,Rent,Closed,Apartment,Delhi,3692315,9183559,Yes,Yes,2023-06-26
1219,247,52,2024-04-28,2024-04-30,2024-05-13,Walk-in,Buy,In Progress,Plot,Bangalore,2019752,15919804,No,No,
1220,873,26,2024-07-13,2024-07-15,2024-07-28,Referral,Rent,New,Plot,Chennai,3765089,17523435,Yes,Yes,2024-08-12
1221,435,78,2023-01-20,2023-01-22,2023-02-04,Walk-in,Rent,In Progress,Villa,Mumbai,4572491,16909011,Yes,No,2023-02-19
1222,637,61,2021-12-09,2021-12-11,2021-12-24,Ads,Buy,Lost,Villa,Bangalore,3301118,10570638,No,No,
1223,728,23,2021-02-22,2021-02-24,2021-03-09,Website,Buy,Lost,Plot,Ahmedabad,3921337,7758512,No,No,
1224,374,94,2021-12-26,2021-12-28,2022-01-10,Ads,Rent,New,Plot,Chennai,2712249,13105219,No,No,
1225,906,31,2021-08-21,2021-08-23,2021-09-05,Referral,Buy,Closed,Plot,Mumbai,3409173,7663547,No,No,
1226,542,88,2021-11-28,2021-11-30,2021-12-13,Ads,Rent,Closed,Plot,Mumbai,2439287,12541684,No,No,
1227,942,71,2024-09-26,2024-09-28,2024-10-11,Website,Buy,Lost,Villa,Chennai,3135464,18854156,Yes,No,2024-10-26
1228,949,74,2022-06-20,2022-06-22,2022-07-05,Walk-in,Buy,Lost,Plot,Bangalore,2889293,7603648,Yes,No,2022-07-20
1229,395,96,2022-08-10,2022-08-12,2022-08-25,Walk-in,Buy,New,Plot,Pune,4134478,10669264,No,No,
1230,579,40,2023-03-08,2023-03-10,2023-03-23,Referral,Rent,New,Villa,Pune,2084846,13445116,No,No,
1231,336,67,2024-07-11,2024-07-13,2024-07-26,Referral,Buy,Lost,Plot,Chennai,4474597,16169129,Yes,No,2024-08-10
1232,802,43,2023-10-14,2023-10-16,2023-10-29,Referral,Buy,In Progress,Apartment,Delhi,2335401,12256209,No,No,
1233,386,28,2023-12-13,2023-12-15,2023-12-28,Referral,Buy,Closed,Villa,Mumbai,3648305,18634680,No,No,
1234,242,7,2021-05-22,2021-05-24,2021-06-06,Ads,Rent,Closed,Apartment,Chennai,2680214,9240021,No,No,
1235,393,10,2025-01-30,2025-02-01,2025-02-14,Walk-in,Rent,In Progress,Villa,Chennai,3014139,10162626,Yes,No,2025-03-01
1236,316,43,2023-04-22,2023-04-24,2023-05-07,Ads,Rent,In Progress,Villa,Hyderabad,3168792,11671047,Yes,No,2023-05-22
1237,700,97,2025-12-10,2025-12-12,2025-12-25,Ads,Buy,Lost,Apartment,Ahmedabad,4072267,18148693,No,No,
1238,402,39,2025-08-20,2025-08-22,2025-09-04,Ads,Buy,Lost,Villa,Hyderabad,2439599,8105564,Yes,No,2025-09-19
1239,467,41,2023-10-02,2023-10-04,2023-10-17,Referral,Buy,Lost,Apartment,Pune,3088975,8405378,Yes,Yes,2023-11-01
1240,330,74,2024-01-15,2024-01-17,2024-01-30,Referral,Buy,Closed,Apartment,Pune,4377806,6860952,Yes,No,2024-02-14
1241,935,43,2022-07-02,2022-07-04,2022-07-17,Referral,Buy,In Progress,Apartment,Ahmedabad,3153346,7907905,Yes,No,2022-08-01
1242,160,59,2025-07-07,2025-07-09,2025-07-22,Website,Buy,Lost,Villa,Bangalore,4614566,7970094,Yes,No,2025-08-06
1243,574,66,2025-10-12,2025-10-14,2025-10-27,Referral,Buy,Lost,Villa,Mumbai,3500843,7755463,No,No,
1244,379,9,2023-05-13,2023-05-15,2023-05-28,Walk-in,Buy,In Progress,Villa,Hyderabad,4880309,16276017,Yes,No,2023-06-12
1245,206,98,2023-06-04,2023-06-06,2023-06-19,Ads,Rent,New,Apartment,Chennai,3892137,7088575,No,No,
1246,95,11,2024-05-19,2024-05-21,2024-06-03,Referral,Buy,Lost,Villa,Pune,2773303,9056852,No,No,
1247,675,19,2023-12-27,2023-12-29,2024-01-11,Referral,Rent,Lost,Apartment,Hyderabad,3981238,6387693,Yes,Yes,2024-01-26
1248,907,40,2022-09-06,2022-09-08,2022-09-21,Ads,Buy,Closed,Villa,Hyderabad,4703313,18627895,Yes,No,2022-10-06
1249,473,57,2024-01-01,2024-01-03,2024-01-16,Website,Rent,Closed,Apartment,Chennai,2053678,18596331,No,No,
1250,490,3,2022-09-19,2022-09-21,2022-10-04,Ads,Buy,In Progress,Plot,Mumbai,4055998,12029710,No,No,
1251,896,83,2023-02-11,2023-02-13,2023-02-26,Referral,Rent,In Progress,Villa,Bangalore,3164123,16714194,No,No,
1252,497,100,2021-05-21,2021-05-23,2021-06-05,Walk-in,Buy,Lost,Plot,Pune,4953155,6614109,Yes,No,2021-06-20
1253,792,76,2021-07-30,2021-08-01,2021-08-14,Website,Buy,Lost,Plot,Bangalore,2257808,10578637,Yes,Yes,2021-08-29
1254,400,63,2023-08-02,2023-08-04,2023-08-17,Walk-in,Buy,Lost,Apartment,Delhi,3496669,19064330,No,No,
1255,806,100,2023-12-19,2023-12-21,2024-01-03,Ads,Rent,New,Plot,Pune,4296090,9486208,Yes,No,2024-01-18
1256,765,93,2021-08-31,2021-09-02,2021-09-15,Ads,Buy,Closed,Apartment,Pune,3240218,17867157,Yes,Yes,2021-09-30
1257,651,77,2022-10-09,2022-10-11,2022-10-24,Ads,Buy,Lost,Apartment,Hyderabad,2196449,8514552,Yes,No,2022-11-08
1258,583,80,2024-02-26,2024-02-28,2024-03-12,Website,Buy,Closed,Apartment,Chennai,4166258,15339433,No,No,
1259,390,17,2021-10-26,2021-10-28,2021-11-10,Referral,Rent,Lost,Plot,Delhi,3493379,6657257,Yes,Yes,2021-11-25
1260,884,74,2025-11-13,2025-11-15,2025-11-28,Referral,Buy,New,Apartment,Bangalore,2876826,8219272,No,No,
1261,269,57,2022-04-25,2022-04-27,2022-05-10,Walk-in,Rent,Lost,Apartment,Bangalore,4036810,17727674,No,No,
1262,11,85,2025-08-14,2025-08-16,2025-08-29,Ads,Rent,In Progress,Plot,Pune,4278980,19829619,Yes,Yes,2025-09-13
1263,305,63,2024-04-07,2024-04-09,2024-04-22,Walk-in,Buy,New,Plot,Mumbai,3897393,8799989,Yes,No,2024-05-07
1264,128,85,2023-09-21,2023-09-23,2023-10-06,Walk-in,Buy,Closed,Plot,Mumbai,4612095,18877290,Yes,No,2023-10-21
1265,44,77,2021-08-29,2021-08-31,2021-09-13,Walk-in,Rent,Closed,Apartment,Bangalore,4564790,8652645,No,No,
1266,852,78,2023-06-21,2023-06-23,2023-07-06,Ads,Rent,In Progress,Plot,Mumbai,4209384,12285505,No,No,
