LeaseID,PropertyID,AgentID,CustomerID,LeaseStartDate,LeaseEndDate,AgreementDate,MonthlyRent,SecurityDeposit,MaintenanceCharge,BrokerageAmount,BrokeragePercent,LeaseTenureMonths,RentEscalationPercent,LockInPeriodMonths,NoticePeriodDays,LeaseType,LeaseStatus,PaymentFrequency
633,530,18,120,2022-03-10,2024-02-28,2022-02-28,48349,174935,2165,40778,2,24,10,11,60,Commercial,Active,Monthly
634,1103,75,893,2023-04-15,2024-03-10,2023-04-05,55093,99012,4339,30827,2,11,5,6,30,Commercial,Expired,Monthly
635,995,14,463,2022-12-20,2023-11-15,2022-12-10,48050,108564,6344,48907,2,11,10,11,60,Residential,Active,Monthly
636,4555,52,58,2023-03-30,2025-03-19,2023-03-20,62125,138631,4965,26639,2,24,10,6,60,Residential,Expired,Monthly
637,4476,68,707,2021-05-29,2022-04-24,2021-05-19,17121,35342,2174,18521,2,11,5,6,30,Commercial,Expired,Quarterly
638,548,75,457,2021-07-09,2023-06-29,2021-06-29,16689,124733,6273,36830,1,24,5,11,30,Commercial,Expired,Quarterly
639,3048,23,231,2021-10-03,2024-09-17,2021-09-23,46807,55974,7774,28619,2,36,5,11,60,Commercial,Expired,Monthly
640,1014,56,93,2023-05-03,2026-04-17,2023-04-23,38520,121396,5991,40066,1,36,5,11,60,Commercial,Active,Monthly
641,2155,95,860,2023-08-23,2026-08-07,2023-08-13,25422,109366,3233,45790,2,36,5,6,30,Residential,Expired,Monthly
642,3238,6,166,2021-06-06,2024-05-21,2021-05-27,48479,117813,6715,21261,1,36,5,11,30,Residential,Active,Monthly
643,2669,21,308,2023-02-10,2024-01-06,2023-01-31,67720,153506,3269,41950,2,11,10,11,30,Commercial,Active,Quarterly
644,3598,18,717,2021-07-26,2022-06-21,2021-07-16,32275,149395,7368,38856,2,11,10,11,60,Commercial,Expired,Monthly
645,2767,91,807,2021-11-02,2024-10-17,2021-10-23,34951,107852,5492,42980,2,36,5,11,30,Commercial,Active,Quarterly
646,1955,11,868,2022-12-25,2024-12-14,2022-12-15,35210,135453,4823,25945,2,24,5,11,30,Commercial,Active,Quarterly
647,1177,9,971,2023-02-26,2026-02-10,2023-02-16,46468,60836,2022,25805,1,36,5,11,60,Residential,Active,Quarterly
648,930,4,792,2023-09-07,2024-08-02,2023-08-28,31654,109183,2455,20178,1,11,5,6,60,Residential,Active,Monthly
649,4185,45,197,2022-05-28,2025-05-12,2022-05-18,56731,156014,5183,29782,2,36,10,11,30,Residential,Expired,Monthly
650,4658,16,176,2021-08-27,2023-08-17,2021-08-17,49997,50718,3205,42674,2,24,5,6,30,Residential,Active,Monthly
651,3688,44,411,2021-09-17,2023-09-07,2021-09-07,43141,38799,4020,24782,2,24,10,6,60,Residential,Expired,Quarterly
652,4157,40,559,2023-12-21,2024-11-15,2023-12-11,18708,164272,7332,42495,2,11,5,11,60,Commercial,Expired,Quarterly
653,3210,80,837,2023-01-08,2025-12-23,2022-12-29,69127,30796,6476,37924,1,36,10,11,30,Commercial,Active,Quarterly
654,1290,70,615,2024-12-07,2026-11-27,2024-11-27,17516,86603,3978,42397,2,24,5,6,60,Commercial,Expired,Quarterly
655,3824,19,592,2022-04-28,2023-03-24,2022-04-18,20479,146759,4535,27246,2,11,10,11,30,Commercial,Active,Quarterly
656,1937,74,883,2024-09-11,2026-09-01,2024-09-01,52243,198881,4109,15506,1,24,10,6,60,Residential,Expired,Monthly
657,4106,92,561,2023-04-23,2024-03-18,2023-04-13,56834,139617,6824,44814,2,11,5,11,30,Commercial,Expired,Quarterly
658,4888,67,183,2021-10-11,2023-10-01,2021-10-01,28892,123259,3885,36672,1,24,10,6,60,Commercial,Expired,Monthly
659,1078,35,913,2022-07-28,2024-07-17,2022-07-18,56473,181904,4073,39205,2,24,10,11,30,Residential,Active,Monthly
660,3030,28,655,2023-11-09,2024-10-04,2023-10-30,65591,79031,7887,18925,1,11,10,6,30,Commercial,Active,Quarterly
661,646,14,933,2022-06-14,2025-05-29,2022-06-04,38531,77707,3966,13847,2,36,10,11,60,Residential,Expired,Quarterly
662,3332,39,680,2023-06-30,2025-06-19,2023-06-20,66151,36314,3697,19859,2,24,10,11,60,Commercial,Active,Monthly
663,3431,62,912,2021-08-31,2022-07-27,2021-08-21,32724,90298,2349,30662,2,11,10,6,30,Residential,Expired,Quarterly
664,3192,68,786,2022-11-01,2024-10-21,2022-10-22,15542,196680,5071,30846,2,24,5,6,60,Commercial,Active,Monthly
665,2687,23,117,2022-11-24,2025-11-08,2022-11-14,18666,72008,5591,25998,2,36,5,11,60,Commercial,Expired,Quarterly
666,3579,26,613,2021-03-14,2023-03-04,2021-03-04,36172,165996,6244,48012,2,24,10,11,30,Residential,Expired,Quarterly
667,674,16,59,2022-09-13,2024-09-02,2022-09-03,23040,92932,6731,13770,1,24,5,11,30,Commercial,Expired,Monthly
668,4508,60,172,2024-10-28,2027-10-13,2024-10-18,27583,176880,2318,17909,1,36,10,6,30,Residential,Expired,Monthly
669,1058,57,466,2023-01-11,2024-12-31,2023-01-01,57307,128483,5751,11315,2,24,5,11,60,Commercial,Expired,Monthly
670,1366,29,775,2021-05-05,2024-04-19,2021-04-25,47339,165196,3696,19398,1,36,10,11,60,Commercial,Active,Monthly
671,3423,56,981,2024-02-29,2025-01-24,2024-02-19,44765,151100,5750,16771,1,11,10,11,30,Residential,Active,Quarterly
672,1202,81,166,2021-08-02,2024-07-17,2021-07-23,59132,170914,4505,23521,1,36,10,6,30,Residential,Expired,Quarterly
673,753,9,824,2023-01-24,2025-01-13,2023-01-14,64056,182809,4083,48639,2,24,10,11,60,Residential,Expired,Monthly
674,4703,100,960,2023-02-28,2025-02-17,2023-02-18,61795,38526,6657,37643,1,24,5,6,30,Residential,Active,Monthly
675,4346,7,807,2021-08-01,2023-07-22,2021-07-22,69313,152618,7073,38714,2,24,5,11,30,Commercial,Active,Quarterly
676,3931,18,336,2023-07-11,2026-06-25,2023-07-01,26567,192204,3182,17114,2,36,5,11,30,Commercial,Active,Quarterly
677,2491,53,67,2022-05-12,2025-04-26,2022-05-02,42824,133482,2190,19198,1,36,5,11,30,Residential,Expired,Monthly
678,4658,82,259,2021-02-06,2024-01-22,2021-01-27,48789,136863,4509,31672,1,36,5,11,30,Residential,Expired,Monthly
679,4493,14,937,2022-07-17,2024-07-06,2022-07-07,17006,124053,7652,15779,1,24,10,11,30,Residential,Active,Quarterly
680,583,33,317,2021-08-05,2023-07-26,2021-07-26,48023,48616,4503,21138,2,24,5,11,30,Commercial,Expired,Quarterly
681,3130,68,392,2021-09-28,2024-09-12,2021-09-18,47099,49949,3201,36859,1,36,5,6,60,Residential,Expired,Quarterly
682,125,49,691,2022-04-12,2024-04-01,2022-04-02,62204,191385,3862,40574,2,24,10,6,30,Commercial,Expired,Quarterly
683,2733,97,355,2024-11-01,2027-10-17,2024-10-22,67597,131578,2173,47616,2,36,5,6,30,Commercial,Expired,Quarterly
684,1987,74,302,2021-05-02,2022-03-28,2021-04-22,63284,178479,3371,41914,2,11,10,11,60,Commercial,Expired,Quarterly
685,4032,85,489,2023-03-02,2025-02-19,2023-02-20,61763,126459,2552,46551,2,24,5,11,30,Residential,Expired,Monthly
686,2250,48,39,2022-12-29,2025-12-13,2022-12-19,22039,125387,3116,30027,2,36,5,6,60,Residential,Expired,Quarterly
687,2114,52,353,2022-07-06,2023-06-01,2022-06-26,51536,88093,5333,27392,1,11,5,6,30,Commercial,Active,Quarterly
688,3969,17,174,2021-03-21,2023-03-11,2021-03-11,27769,181806,2578,24322,2,24,10,11,60,Commercial,Expired,Quarterly
689,4829,30,264,2023-03-05,2026-02-17,2023-02-23,55176,101532,3705,30538,1,36,10,6,60,Commercial,Expired,Monthly
690,4888,79,881,2022-02-05,2023-01-01,2022-01-26,50233,80373,3112,28915,2,11,5,11,60,Commercial,Expired,Monthly
691,1509,95,301,2021-05-02,2022-03-28,2021-04-22,63066,163440,6760,37243,2,11,10,6,30,Residential,Expired,Quarterly
692,887,36,313,2022-07-09,2025-06-23,2022-06-29,51043,53591,2226,32023,1,36,5,6,30,Commercial,Active,Monthly
693,2431,73,687,2022-02-03,2024-01-24,2022-01-24,29410,65420,4636,49848,2,24,10,6,60,Commercial,Active,Monthly
694,3612,55,300,2022-01-20,2024-01-10,2022-01-10,55029,46894,7154,14993,2,24,10,11,30,Residential,Active,Quarterly
695,2294,28,874,2021-06-16,2022-05-12,2021-06-06,34099,49944,6439,41056,2,11,5,6,30,Commercial,Expired,Quarterly
696,1334,58,257,2024-12-10,2027-11-25,2024-11-30,53382,72919,2852,28036,1,36,5,11,60,Commercial,Active,Quarterly
697,1923,11,298,2021-12-04,2024-11-18,2021-11-24,41753,48630,4422,19321,1,36,10,11,60,Residential,Active,Quarterly
698,1151,43,515,2024-02-26,2027-02-10,2024-02-16,52107,91454,2100,42780,2,36,10,6,60,Residential,Active,Monthly
699,807,90,760,2022-08-28,2023-07-24,2022-08-18,58761,105002,4748,30887,2,11,10,6,30,Commercial,Expired,Monthly
700,1604,54,463,2022-12-12,2025-11-26,2022-12-02,64923,87222,2666,20774,1,36,10,11,30,Commercial,Expired,Quarterly
701,1474,58,438,2023-05-15,2024-04-09,2023-05-05,32751,130357,3287,21266,2,11,5,6,60,Commercial,Expired,Quarterly
702,4541,89,223,2024-12-14,2025-11-09,2024-12-04,61418,184980,3104,34750,2,11,5,6,30,Residential,Active,Monthly
703,4379,92,524,2022-02-08,2025-01-23,2022-01-29,48526,158258,4795,13571,2,36,10,11,60,Residential,Active,Monthly
704,1052,56,21,2022-02-27,2024-02-17,2022-02-17,37484,56114,5246,12415,2,24,5,6,30,Residential,Expired,Quarterly
705,3114,80,820,2024-11-15,2027-10-31,2024-11-05,66043,77622,2031,14587,2,36,5,6,60,Residential,Expired,Quarterly
706,4278,42,418,2021-08-12,2022-07-08,2021-08-02,17644,127571,5981,16615,2,11,5,6,30,Residential,Active,Monthly
707,887,21,932,2024-11-03,2027-10-19,2024-10-24,33784,36697,4842,22191,1,36,5,6,30,Commercial,Expired,Monthly
708,752,40,580,2024-06-01,2026-05-22,2024-05-22,24709,39659,2196,31341,1,24,5,6,30,Commercial,Active,Monthly
709,3872,82,745,2021-03-19,2023-03-09,2021-03-09,43879,134993,4742,47563,1,24,10,11,30,Commercial,Expired,Monthly
710,3452,10,717,2023-03-30,2025-03-19,2023-03-20,61524,78462,3846,10992,2,24,5,6,60,Commercial,Active,Quarterly
711,3125,6,176,2023-02-23,2026-02-07,2023-02-13,51150,98098,7619,19588,1,36,5,11,60,Residential,Expired,Monthly
712,37,19,327,2024-07-28,2026-07-18,2024-07-18,64723,177611,4051,44712,1,24,5,11,60,Commercial,Expired,Monthly
713,3584,7,371,2021-07-23,2022-06-18,2021-07-13,22214,69617,4616,26722,2,11,10,11,60,Residential,Expired,Quarterly
714,399,50,169,2023-08-15,2025-08-04,2023-08-05,51183,196532,6888,20922,2,24,10,11,60,Residential,Active,Quarterly
715,3352,85,616,2024-04-28,2027-04-13,2024-04-18,27137,173059,7193,41153,2,36,5,6,60,Residential,Active,Quarterly
716,973,59,711,2024-06-06,2025-05-02,2024-05-27,68416,50482,4039,46408,2,11,5,6,30,Commercial,Active,Quarterly
717,2550,26,763,2023-08-16,2025-08-05,2023-08-06,45554,147342,5280,36798,1,24,10,11,30,Residential,Active,Quarterly
718,1668,6,497,2021-12-13,2022-11-08,2021-12-03,51951,103788,5618,34696,2,11,10,11,30,Residential,Active,Monthly
719,4092,85,191,2023-01-02,2024-12-22,2022-12-23,55216,165040,4258,24280,1,24,10,11,60,Commercial,Active,Quarterly
720,2560,82,837,2023-12-31,2025-12-20,2023-12-21,31669,138387,3670,34715,1,24,5,11,30,Residential,Active,Monthly
721,4768,63,218,2022-03-19,2024-03-08,2022-03-09,44396,105233,7716,46244,2,24,5,6,60,Commercial,Expired,Monthly
722,4271,93,588,2024-04-15,2025-03-11,2024-04-05,44238,61431,6425,36636,2,11,10,6,30,Residential,Expired,Monthly
723,3572,72,217,2022-09-13,2024-09-02,2022-09-03,64624,133600,4121,15661,2,24,5,11,60,Commercial,Expired,Quarterly
724,924,94,595,2023-11-05,2026-10-20,2023-10-26,62516,98693,7675,14197,2,36,10,11,30,Commercial,Expired,Quarterly
725,2792,36,748,2022-07-07,2025-06-21,2022-06-27,47836,196994,6925,23865,1,36,10,6,30,Commercial,Active,Quarterly
726,4368,56,934,2024-01-07,2026-12-22,2023-12-28,15959,172115,4942,25047,1,36,5,11,60,Commercial,Expired,Monthly
727,2033,79,588,2022-03-16,2024-03-05,2022-03-06,64741,123882,4567,21083,1,24,10,6,30,Residential,Expired,Monthly
728,4004,96,771,2023-06-12,2024-05-07,2023-06-02,21993,81400,3280,10837,2,11,10,6,60,Commercial,Expired,Monthly
729,3197,50,231,2022-05-18,2025-05-02,2022-05-08,43056,63767,2601,13262,1,36,5,6,30,Commercial,Active,Quarterly
730,2216,38,305,2023-04-12,2026-03-27,2023-04-02,34209,81598,4801,24950,2,36,10,11,30,Commercial,Active,Monthly
731,176,93,752,2021-09-05,2024-08-20,2021-08-26,33459,157606,5851,43457,2,36,10,11,60,Commercial,Expired,Monthly
732,3335,65,905,2023-04-24,2026-04-08,2023-04-14,46427,136736,4533,13359,2,36,5,11,60,Commercial,Expired,Quarterly
733,3385,100,682,2022-03-14,2025-02-26,2022-03-04,60268,92997,5869,37527,2,36,5,11,60,Commercial,Active,Quarterly
734,2473,93,366,2021-11-14,2024-10-29,2021-11-04,55061,147166,6627,36950,1,36,5,11,60,Commercial,Expired,Quarterly
735,4114,87,302,2021-04-21,2024-04-05,2021-04-11,68539,53590,3535,24528,1,36,10,6,30,Residential,Active,Quarterly
736,3367,74,411,2023-09-03,2024-07-29,2023-08-24,37712,30592,5351,25767,1,11,10,11,60,Commercial,Active,Monthly
737,1859,22,35,2022-11-12,2023-10-08,2022-11-02,42573,68669,6093,19607,2,11,10,11,60,Residential,Expired,Quarterly
738,3363,19,695,2021-07-21,2023-07-11,2021-07-11,18720,42599,3937,12052,2,24,5,6,30,Commercial,Active,Monthly
739,1699,44,223,2022-10-08,2025-09-22,2022-09-28,21117,148369,3707,34040,2,36,5,11,60,Commercial,Expired,Monthly
740,3074,77,886,2022-02-14,2025-01-29,2022-02-04,25852,154584,7908,39579,1,36,10,6,60,Commercial,Expired,Monthly
741,2881,8,367,2024-06-10,2026-05-31,2024-05-31,68313,63093,7978,34137,2,24,10,11,30,Commercial,Active,Quarterly
742,4988,53,941,2022-10-16,2023-09-11,2022-10-06,51930,178117,6669,42085,2,11,10,11,30,Commercial,Active,Monthly
743,4134,36,161,2023-04-15,2024-03-10,2023-04-05,15956,189311,3199,33529,2,11,10,6,60,Commercial,Expired,Monthly
744,3983,24,147,2021-07-24,2022-06-19,2021-07-14,55527,151295,2367,44974,1,11,5,6,30,Residential,Expired,Quarterly
745,2728,39,53,2022-07-09,2024-06-28,2022-06-29,29025,75669,2072,19120,2,24,5,6,60,Commercial,Expired,Monthly
746,4384,50,353,2021-08-14,2024-07-29,2021-08-04,32154,60998,5942,47391,1,36,5,6,60,Residential,Expired,Monthly
747,2254,86,19,2021-04-15,2024-03-30,2021-04-05,40403,52256,5068,16735,2,36,10,6,60,Residential,Expired,Monthly
748,263,81,40,2022-07-29,2023-06-24,2022-07-19,37503,71578,7551,37359,1,11,10,11,30,Residential,Active,Quarterly
749,3402,36,799,2021-01-18,2023-01-08,2021-01-08,41533,180225,3987,37736,2,24,5,6,30,Commercial,Active,Quarterly
750,3971,41,565,2021-06-07,2022-05-03,2021-05-28,40090,44701,2862,38149,1,11,10,6,30,Commercial,Active,Monthly
751,3195,55,208,2024-10-10,2025-09-05,2024-09-30,61259,135363,3583,14963,1,11,10,6,60,Residential,Active,Quarterly
752,4944,35,871,2024-02-25,2025-01-20,2024-02-15,38740,48594,2284,37943,2,11,5,11,30,Residential,Expired,Quarterly
753,629,74,379,2024-07-15,2026-07-05,2024-07-05,35603,136826,6593,18546,2,24,10,11,30,Residential,Expired,Quarterly
754,75,88,583,2022-03-25,2023-02-18,2022-03-15,31052,174927,6294,14963,2,11,10,6,60,Commercial,Expired,Monthly
755,15,38,775,2023-09-04,2026-08-19,2023-08-25,34225,41098,4919,40927,1,36,5,6,60,Commercial,Expired,Quarterly
756,2235,93,920,2022-04-28,2023-03-24,2022-04-18,69415,142575,3118,34995,1,11,5,6,60,Commercial,Active,Quarterly
757,3678,34,167,2021-09-02,2022-07-29,2021-08-23,42656,185396,3559,39323,2,11,10,6,60,Commercial,Expired,Monthly
758,842,76,189,2022-08-18,2023-07-14,2022-08-08,57317,127046,3609,24363,2,11,10,6,60,Commercial,Expired,Quarterly
759,4314,100,314,2024-12-29,2027-12-14,2024-12-19,17400,111767,5365,37245,1,36,10,11,30,Residential,Active,Monthly
760,4074,29,55,2022-08-19,2024-08-08,2022-08-09,34712,85237,2789,12718,1,24,10,11,30,Residential,Active,Monthly
761,2981,4,634,2022-12-10,2024-11-29,2022-11-30,62699,92422,5571,13464,1,24,5,11,60,Residential,Expired,Monthly
762,3234,66,228,2021-02-01,2021-12-28,2021-01-22,60779,93617,3931,23973,2,11,5,6,30,Commercial,Active,Quarterly
763,3378,39,999,2022-04-04,2023-02-28,2022-03-25,50522,124107,4491,26010,2,11,10,6,30,Commercial,Active,Quarterly
764,4959,41,306,2022-12-22,2023-11-17,2022-12-12,56374,192532,5378,28847,2,11,5,11,60,Residential,Expired,Quarterly
765,2568,17,128,2023-05-02,2024-03-27,2023-04-22,64495,136469,4216,18408,2,11,10,6,60,Commercial,Active,Monthly
766,70,42,192,2023-03-02,2026-02-14,2023-02-20,51521,57675,7773,35632,1,36,5,11,60,Residential,Expired,Monthly
767,4984,60,428,2021-03-17,2023-03-07,2021-03-07,61897,99472,6925,32591,2,24,10,11,60,Residential,Active,Monthly
768,981,71,472,2021-03-07,2022-01-31,2021-02-25,26565,45069,4379,13508,2,11,10,11,30,Residential,Active,Monthly
769,479,70,377,2021-07-23,2024-07-07,2021-07-13,18374,117049,3922,39365,2,36,10,6,60,Commercial,Active,Quarterly
770,2916,84,825,2021-07-23,2024-07-07,2021-07-13,59221,134705,7665,10647,2,36,5,11,30,Residential,Active,Monthly
771,1336,90,147,2022-09-20,2024-09-09,2022-09-10,25741,73700,5213,36248,2,24,10,11,60,Residential,Active,Monthly
772,1524,91,18,2024-11-12,2025-10-08,2024-11-02,67477,70783,5780,14435,1,11,10,11,60,Commercial,Expired,Quarterly
773,4772,87,785,2022-01-31,2022-12-27,2022-01-21,37211,194244,7415,48702,2,11,5,11,30,Residential,Expired,Quarterly
774,4302,38,434,2024-01-31,2027-01-15,2024-01-21,25485,178074,2562,17347,2,36,10,11,30,Commercial,Active,Quarterly
775,4038,6,816,2024-05-25,2025-04-20,2024-05-15,42753,77860,5716,33692,1,11,10,11,60,Commercial,Active,Quarterly
776,955,37,246,2022-06-16,2023-05-12,2022-06-06,23981,113564,2476,11348,1,11,5,6,60,Commercial,Active,Quarterly
777,1157,9,608,2024-07-28,2026-07-18,2024-07-18,58426,154615,6410,29296,2,24,5,6,60,Commercial,Expired,Monthly
778,1960,33,8,2021-12-29,2022-11-24,2021-12-19,63551,78721,7044,47833,2,11,5,11,60,Residential,Expired,Monthly
779,3817,86,679,2023-03-29,2024-02-22,2023-03-19,56394,108780,2510,37881,1,11,5,11,30,Commercial,Expired,Quarterly
780,1523,59,262,2023-09-07,2025-08-27,2023-08-28,30017,99290,6438,16093,2,24,5,11,60,Residential,Active,Monthly
781,3937,57,426,2024-04-01,2027-03-17,2024-03-22,61494,34681,3217,45503,1,36,5,6,30,Commercial,Expired,Monthly
782,2008,28,837,2022-03-12,2025-02-24,2022-03-02,22982,198817,2889,44329,2,36,10,11,60,Commercial,Active,Monthly
783,2396,21,768,2022-10-08,2024-09-27,2022-09-28,28634,55219,6729,40147,2,24,5,6,30,Residential,Active,Monthly
784,1438,4,167,2021-05-05,2023-04-25,2021-04-25,49017,85959,6372,12212,1,24,10,6,30,Commercial,Active,Quarterly
785,4627,71,444,2023-11-25,2024-10-20,2023-11-15,45902,193797,2357,38538,2,11,10,11,30,Commercial,Active,Monthly
786,2871,83,771,2024-12-22,2027-12-07,2024-12-12,60543,83054,7389,39830,2,36,5,6,30,Residential,Active,Quarterly
787,790,40,758,2023-06-18,2025-06-07,2023-06-08,44316,58222,5399,33625,1,24,10,11,60,Residential,Active,Monthly
788,681,60,424,2022-06-17,2024-06-06,2022-06-07,25653,130103,6951,11557,1,24,5,11,60,Commercial,Expired,Monthly
789,2682,64,913,2021-02-22,2024-02-07,2021-02-12,49318,93289,2444,46601,1,36,10,11,30,Residential,Active,Monthly
790,2756,16,768,2022-03-16,2024-03-05,2022-03-06,52907,76542,5962,14450,2,24,5,6,60,Residential,Active,Quarterly
791,3497,67,133,2024-08-19,2026-08-09,2024-08-09,22453,173420,3461,38455,2,24,5,6,30,Commercial,Expired,Quarterly
792,224,12,525,2021-11-03,2024-10-18,2021-10-24,38883,65755,5949,21252,1,36,5,11,30,Residential,Expired,Quarterly
793,3157,16,911,2024-06-29,2026-06-19,2024-06-19,43486,91107,5428,32846,1,24,10,6,30,Commercial,Expired,Monthly
794,1204,73,820,2022-07-11,2023-06-06,2022-07-01,61443,119450,6483,41765,2,11,5,11,60,Commercial,Expired,Monthly
795,4638,82,769,2024-04-26,2027-04-11,2024-04-16,43603,48628,3873,11120,1,36,10,11,30,Commercial,Active,Monthly
796,2263,49,407,2023-06-16,2024-05-11,2023-06-06,45373,173761,3106,10471,1,11,10,6,30,Residential,Expired,Quarterly
797,4549,68,765,2022-11-08,2024-10-28,2022-10-29,63781,103006,5861,11142,2,24,5,6,60,Residential,Expired,Quarterly
798,528,14,571,2024-10-26,2025-09-21,2024-10-16,39868,144149,2925,21738,1,11,5,11,60,Commercial,Active,Monthly
799,4417,87,274,2021-12-19,2022-11-14,2021-12-09,51123,158822,2548,36897,1,11,5,6,30,Residential,Expired,Quarterly
800,1287,34,575,2023-06-01,2024-04-26,2023-05-22,31150,136572,6493,28947,1,11,10,11,30,Residential,Active,Quarterly
801,1041,90,789,2024-11-15,2025-10-11,2024-11-05,35057,78792,2293,46290,1,11,10,6,60,Commercial,Active,Monthly
802,4062,5,824,2023-12-16,2026-11-30,2023-12-06,64135,58622,3951,49422,1,36,10,6,30,Commercial,Active,Monthly
803,2647,67,994,2022-09-30,2025-09-14,2022-09-20,69635,122404,3631,41050,1,36,5,11,30,Commercial,Active,Monthly
804,1977,82,268,2024-06-15,2026-06-05,2024-06-05,22282,119158,6103,26477,1,24,10,11,30,Commercial,Active,Quarterly
805,1653,51,492,2021-07-31,2023-07-21,2021-07-21,44078,142132,5718,44732,1,24,10,6,60,Residential,Expired,Quarterly
806,796,77,538,2023-04-05,2025-03-25,2023-03-26,22611,160762,4964,19259,1,24,10,6,60,Residential,Active,Quarterly
807,3183,50,588,2022-05-23,2023-04-18,2022-05-13,41286,99560,6006,37369,2,11,5,11,60,Commercial,Active,Quarterly
808,4691,45,804,2021-12-16,2022-11-11,2021-12-06,47221,114420,4519,26689,1,11,10,6,30,Residential,Expired,Quarterly
809,4512,77,514,2023-07-26,2026-07-10,2023-07-16,59597,74165,7556,25699,2,36,5,6,60,Residential,Active,Monthly
810,2283,29,789,2023-02-24,2025-02-13,2023-02-14,51963,107820,4704,30230,1,24,5,11,60,Residential,Expired,Monthly
811,2755,48,647,2022-11-23,2023-10-19,2022-11-13,67278,158905,7804,26295,1,11,10,11,30,Residential,Active,Quarterly
812,4883,49,298,2021-03-19,2024-03-03,2021-03-09,65339,110956,4166,48641,1,36,5,6,30,Commercial,Expired,Quarterly
813,2642,36,435,2022-05-23,2023-04-18,2022-05-13,53070,139540,4193,29811,2,11,10,11,30,Residential,Active,Quarterly
814,4136,57,736,2024-03-16,2027-03-01,2024-03-06,31127,66977,2280,25005,1,36,10,11,30,Commercial,Active,Quarterly
815,1589,91,748,2021-04-21,2023-04-11,2021-04-11,32467,166007,5856,48786,1,24,5,11,30,Residential,Expired,Monthly
